'北京', 'Laderach 莱德拉', '国贸/建外', '甜品', '8.1', '8.2', '7.8', 236, 'http://www.dianping.com/shop/l5n1COY4Nkbpg4IZ'
'北京', '粤食佳', '紫竹桥', '粤菜馆', '9.1', '9.0', '9.0', 186, 'http://www.dianping.com/shop/iOOxCYDaCzwT3VvU'
'北京', '廣州順德菜館', '牡丹园/北太平庄', '顺德菜', '8.7', '7.9', '8.6', 125, 'http://www.dianping.com/shop/G8fiiY9gXho4aCHC'
'北京', '泰合院', '月坛', '泰国菜', '9.1', '9.1', '9.1', 181, 'http://www.dianping.com/shop/l59zPi4hQQNZTJ9Y'
'北京', '京彩臻品餐厅', '大望路', '打边炉/港式火锅', '9.1', '9.2', '9.2', 559, 'http://www.dianping.com/shop/H9UK2d3XPqpnyi8e'
'北京', '带你去趟佳木斯', '刘家窑/宋家庄', '烧烤烤串', '8.7', '8.4', '8.7', 119, 'http://www.dianping.com/shop/la0NvhPbxo0zwNv9'
'北京', '二胖家铁锅炖大鹅', '双井', '东北菜', '9.0', '9.0', '9.1', 138, 'http://www.dianping.com/shop/k9OPYkDWnJvh1l1t'
'北京', '俄士厨房', '西直门/动物园', '俄罗斯菜', '9.2', '9.3', '9.2', 155, 'http://www.dianping.com/shop/H6EuOiwKYAxiW4tM'
'北京', '醉二肥肠螺蛳粉火锅', '望京', '火锅', '9.1', '9.1', '9.2', 91, 'http://www.dianping.com/shop/l2xzk9nMBzya9RRs'
'北京', '墨纪Mojí墨西哥餐厅', '西单', '西餐', '9.0', '9.1', '9.1', 158, 'http://www.dianping.com/shop/FNLFbsIwhJSpB2zV'
'北京', '鸿姐老火锅', '东大桥', '重庆火锅', '8.9', '8.5', '8.8', 161, 'http://www.dianping.com/shop/k5UulxOwp78YnzwP'
'北京', '大树餐厅', '大望路', '粤菜馆', '8.7', '9.2', '9.0', 152, 'http://www.dianping.com/shop/G3basYsOtMLIIqy7'
'北京', '燕郊烧鸽子', '朝阳区', '东北菜', '9.0', '8.8', '8.6', 119, 'http://www.dianping.com/shop/k781X33s8eEclUhe'
'北京', '味妙顺德厨房', '大望路', '顺德菜', '8.2', '8.2', '8.6', 119, 'http://www.dianping.com/shop/l1tO61RqHqeqCdXu'
'北京', '丽兹音乐自助餐厅', '西北旺', '自助餐', '8.5', '9.1', '9.0', 299, 'http://www.dianping.com/shop/k7ZcLhp61ldd8WU8'
'北京', '泸州幺妹私房菜', '望京', '私房菜', '8.6', '7.5', '8.1', 90, 'http://www.dianping.com/shop/G1yh36l8S36G8V7D'
'北京', 'BUTTERFUL&CREAMOROUS 黄油与面包', '三里屯/工体', '甜品', '8.0', '7.7', '7.6', 80, 'http://www.dianping.com/shop/l2UcR7ocwuQ2VFm6'
'北京', '东粤洋楼', '西三旗', '粤式茶点', '8.5', '8.6', '8.5', 118, 'http://www.dianping.com/shop/ijKhiWLk7dK5Qe2F'
